연도,상권_코드,상권_코드_명_매출,총매출,평균유동인구
2024,3130295,인헌시장(원당종합시장),61745382548,257694.30927835053
2024,3130296,남부종합시장,52342858,32549.25
2024,3130301,양재시장,5874289647,59701.5
2024,3130302,강남시장(강남구 강남시장),8830213844,50455.75
2024,3130303,영동전통시장,121089665933,368031.0447761194
2024,3130304,신사상가,1637845573,19982.75
2024,3130305,논현종합시장,100244621,30506.25
2024,3130306,강남언주로,19981087258,267284.64705882355
2024,3130307,도곡시장,12884515245,87789.24
2024,3130308,청담삼익시장,7411274932,22572.5
2024,3130310,강남개포시장,59495246829,235717.84745762713
2024,3130311,새마을시장,117840798481,1041214.0588235294
2024,3130312,석촌시장,72255634987,281386.25
2024,3130313,방이시장,74096424928,1060135.1360544218
2024,3130314,풍납시장,31545020984,1458135.2525252525
2024,3130315,문정동 로데오거리 상점가(문정동 로데오거리),68041264606,647281.8876404495
2024,3130316,마천시장,16655054278,84219.75
2024,3130317,마천중앙시장,34845851575,668443.25
2024,3130318,로데오거리상점가,137642181834,467316.15596330276
2024,3130319,성내전통시장,15348163215,673426.3428571429
2024,3130320,암사종합시장,60204719666,187783.44578313254
2024,3130321,장신구 특화거리 상점가,1801362879,213350.8947368421
2024,3130322,고분다리전통시장,8096410633,154856.5
2024,3130323,둔촌역전통시장,50190469359,296949.203125
2024,3130324,길동복조리시장,30154335402,520430.6842105263
2024,3130325,명일전통시장,15836622215,332498.4358974359
2024,3130326,고덕 골목형상점가,59737708275,109055.39215686274
2024,3130327,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",54094159523,58807.25
2025,3001491,이태원 관광특구,357090385338,2097505.183206107
2025,3001492,명동 남대문 북창동 다동 무교동 관광특구,1948063154215,7051181.441860465
2025,3001493,동대문패션타운 관광특구,547611473770,3337902.433333333
2025,3001494,종로·청계 관광특구,978727867459,8376626.330232558
2025,3001495,잠실 관광특구,1470000010563,4110692.911392405
2025,3001496,강남 마이스 관광특구,388720621801,107937.86842105263
2025,3110001,이북5도청사,2585122526,173641.0
2025,3110002,독립문역 1번,22357660583,570236.1153846154
2025,3110003,세검정초등학교,5885757744,306561.26923076925
2025,3110004,대신고등학교,2693038025,625439.8888888889
2025,3110005,세검정,2953430887,70924.16666666667
2025,3110006,부암동주민센터,232653610,8574.5
2025,3110007,사직공원(한국사회과학도서관),156320511,1115401.5
2025,3110008,배화여자대학교(박노수미술관),19078152049,1185508.25
2025,3110009,자하문터널,4053068448,159534.25
2025,3110010,평창동서측,7794232823,234795.5892857143
2025,3110012,성곡미술관,16968389434,574362.4137931034
2025,3110013,체부동홍종문가옥,172902162,136880.75
2025,3110014,경복고등학교,1805916654,45075.0
2025,3110015,청와대사랑채,3356653525,58246.0
2025,3110016,평창동동측,2272973646,25754.785714285714
2025,3110017,정독도서관,283811303,414726.5714285714
2025,3110018,중앙고등학교,7210031884,434497.6666666667
2025,3110019,창덕궁,11455542214,557046.0
2025,3110020,서울국제고등학교,10012747984,1785812.3142857142
2025,3110021,성균관대학교,7496778651,1377611.4054054054
2025,3110022,경신고등학교,4480484951,541422.25
2025,3110023,서울대병원,4033564139,768668.25
2025,3110024,혜화동주민센터,8306520800,348976.0
2025,3110025,충신시장옆,1544387976,313688.0
2025,3110026,종로5가역 4번,9468246,253236.0
2025,3110027,혜화역 1번,1379167067,356688.0
2025,3110028,이화달팽이길,18551475005,2086624.25
2025,3110029,동대문역 1번,9816437871,2546202.685714286
2025,3110030,동대문역 3번,4186431056,136237.0
2025,3110031,창신역 1번,352632261,70814.0
2025,3110032,수족관거리,368310968,101525.0
2025,3110033,창신역 4번,3304773728,822552.5
2025,3110034,창신1동주민센터,1096902199,278965.75
2025,3110035,동묘앞역 2번,5275113686,1231952.027027027
2025,3110036,동묘앞역 3번,851419706,333449.0909090909
2025,3110037,신설동역 12번,3084951553,907326.8
2025,3110038,경향신문사,14444677777,26686.0
2025,3110039,회현역 1번,928976752,84249.75
2025,3110040,중구회현체육센터(정화예술대남산캠퍼스),2682916648,126888.58823529411
2025,3110041,남산케이블카,23260992534,260929.5
2025,3110042,남산골공원옆,4034839838,281361.77777777775
2025,3110043,충무초등학교,7147452871,779512.0243902439
2025,3110044,관성묘,1524429665,168494.5
2025,3110045,동대문역사문화공원역 5번,22426679384,357759.45945945947
2025,3110047,다산성곽길,1542412368,525209.75
2025,3110048,장충동주민센터,17141814784,998907.7058823529
2025,3110049,장충단 고개,18213138990,622232.3870967742
2025,3110050,약수역 7번,4485431597,368954.5
2025,3110051,한양공고앞 교차로,7160438390,937102.8461538461
2025,3110052,장충초등학교,36586349790,527107.1627906977
2025,3110053,청구역 1번,14802070682,899988.0
2025,3110054,청구역 3번,19656415725,851496.4418604651
2025,3110055,황학동벼룩시장,5577194730,423283.9375
2025,3110056,신당역 3번,20855096659,1471300.148148148
2025,3110057,황학코아루아파트,10458879334,879515.0263157894
2025,3110058,성심여자고등학교,53550976299,1463695.52
2025,3110059,새남터성지,3094226852,552301.6
2025,3110060,효창공원앞역 6번,17440931012,627662.1296296297
2025,3110061,효창동주민센터,4629574192,1214345.04
2025,3110062,한강로동땡땡거리(은행나무길),46792918604,878449.1538461539
2025,3110063,효창공원앞역 5번,26136071053,747755.3703703703
2025,3110064,효창공원앞역 2번,40565726588,1374208.0
2025,3110065,남정초등학교,159052053647,89112.25
2025,3110066,서울역 15번,16100733408,1643755.7435897435
2025,3110067,배문고등학교,14142410204,1695160.75
2025,3110068,남영역 1번,34439257450,1716617.3272727274
2025,3110069,숙대입구,62988194181,2359591.8695652173
2025,3110071,한강미주맨션아파트,4538936359,96706.25
2025,3110072,열정도,10963033027,202190.9
2025,3110073,삼각지역 3번,910799340,238306.33333333334
2025,3110074,서울역 12번,37959316988,523432.17333333334
2025,3110075,숙대입구역 1번,10613152681,796035.8666666667
2025,3110076,삼각지역 14번,5192130912,77959.75
2025,3110077,삼광초등학교,4845209873,577685.2222222222
2025,3110078,이촌동점보아파트,13403022269,112314.8275862069
2025,3110079,후암동주민센터,33162993288,2041192.686746988
2025,3110080,해방촌예술마을,7287420903,1748425.717948718
2025,3110081,해방촌 남동측,31312744434,1681022.5714285714
2025,3110082,용산구청,22684371386,330120.3157894737
2025,3110083,서빙고역 1번,942567916,74852.5
2025,3110084,경리단길북측,31843032430,982703.9032258064
2025,3110085,경리단길남측,27529767865,1247575.2075471699
2025,3110087,이태원엔틱가구거리,3063846498,197977.40740740742
2025,3110088,오산고등학교,5749245070,345501.32352941175
2025,3110089,서빙고동주민센터,5993493772,453999.4285714286
2025,3110090,한국폴리텍대학서울정수캠퍼스,6468624723,664897.0
2025,3110091,리움미술관,6367449270,244494.0
2025,3110092,NH농협은행 보광동지점,765601448,331662.75
2025,3110093,우사단길,28178244083,1312765.5625
2025,3110094,오산중학교,4016330957,81369.5
2025,3110095,한강진역 3번,33196425518,505603.36
2025,3110096,한남힐사이드아파트,1691796941,133544.4705882353
2025,3110098,서울독일학교,13907301336,101450.08
2025,3110099,유엔빌리지길,1831000672,244462.13333333333
2025,3110101,옥정중학교,31382201,178159.66666666666
2025,3110102,옥수역 6번,11880266388,375706.0363636364
2025,3110103,옥수터널,44933599,253687.2
2025,3110104,신금호역 4번,4910639372,959304.1470588235
2025,3110105,금동어린이공원,5285568278,649180.4634146341
2025,3110106,금북초등학교,3776246684,131968.38461538462
2025,3110107,금호사거리,6568519111,67888.89655172414
2025,3110108,성동구립금호도서관,1731840610,99259.75
2025,3110109,금호삼성래미안아파트,6031270117,401104.0
2025,3110110,상왕십리역 6번,4866972867,1112397.054054054
2025,3110112,행당역 2번,16262039826,874454.0697674418
2025,3110113,응봉산,1043438172,172352.0
2025,3110114,왕십리파출소,11181839732,371723.3
2025,3110115,상왕십리역 3번,17380397928,856267.6458333334
2025,3110116,청계천박물관,944348849,541453.4615384615
2025,3110117,성동구보건소,3026908343,479799.85
2025,3110118,왕십리역 9번,25290499708,1683974.4310344828
2025,3110120,서울숲카페거리,3415357739,342275.8461538461
2025,3110121,한양대역 4번,1415919162,207727.11111111112
2025,3110122,마장역 2번,26234836850,292924.2033898305
2025,3110123,마장역 3번,7770980516,801061.1428571428
2025,3110124,뚝섬역교차로,8371955847,252367.25
2025,3110125,사근동살곶이상점가,8641593222,1068953.75
2025,3110126,서울숲역 1번,1124454216,280544.25
2025,3110127,성수1가1동주민센터,3216449639,163753.96
2025,3110128,성원중학교,54570865092,1114217.5857142857
2025,3110129,성원어린이공원,7202173202,177506.75
2025,3110130,답십리역 6번,1404030532,497433.0
2025,3110131,성수동카페거리,194380782326,1035574.6463414634
2025,3110132,성수2가3동주민센터,3357696503,508679.4285714286
2025,3110133,서울교통공사,2908564876,318007.22222222225
2025,3110134,성수119안전센터,21280723843,1484996.5
2025,3110135,성동세무서,5173942574,181059.0
2025,3110136,경수초등학교,45320313851,1046733.5
2025,3110137,성수초등학교,112840129013,1806437.2580645161
2025,3110138,송정체육공원,8821966820,1193810.3333333333
2025,3110139,자양4동주민센터,15054732359,1944208.7710843373
2025,3110140,건대입구역 6번,32797129340,2257454.6756756757
2025,3110141,건대입구역 1번,12434307796,1662936.25
2025,3110142,화양사거리,20555804166,1869826.223880597
2025,3110143,뚝섬유원지역 1번,5923885539,177582.75
2025,3110144,어린이대공원역 4번,2845793959,357867.5
2025,3110145,장안초등학교,1443578753,294195.75
2025,3110146,신자초등학교,9312713387,1219871.3833333333
2025,3110147,능동우편취급국,36855350355,1035674.0769230769
2025,3110148,어린이대공원역 3번,6671672651,699529.25
2025,3110149,세종대학교,1735895661,171043.8
2025,3110150,중곡1동 마을마당,9687501098,1540126.2352941176
2025,3110151,자양한강도서관,22022322842,1323054.625
2025,3110152,중곡어린이공원,5166568899,207308.66666666666
2025,3110153,중곡1동주민센터,575522798,319478.5
2025,3110154,광진정말공원,24496585196,1706177.224719101
2025,3110155,광진구청,5413089122,1029073.25
2025,3110156,군자역 5번,11292874276,911801.5641025641
2025,3110157,자양동우체국,10504325074,1356554.394736842
2025,3110158,중곡3동주민센터,20919802130,2773487.7011494255
2025,3110159,구의역 4번,36845377137,3298253.936170213
2025,3110160,광진경찰서,863334673,464502.22222222225
2025,3110161,중곡역 3번,16029422173,604825.156626506
2025,3110162,군자역 4번,5566549565,366951.13333333336
2025,3110163,성자초등학교,13282011418,522648.8793103448
2025,3110164,아차산역 5번,6791165147,448260.1111111111
2025,3110165,국립정신건강센터,16182745530,734390.9508196721
2025,3110166,구의1동주민센터,34530882170,1714150.6826923077
2025,3110167,용마초등학교,23920381028,1666829.4468085107
2025,3110168,대원고등학교,2979846574,487462.3846153846
2025,3110169,성동초등학교,6551040634,643992.6363636364
2025,3110170,동대부여고,6860921273,2017723.5555555555
2025,3110171,중곡4동주민센터,109594894,329341.8333333333
2025,3110172,광진초등학교,7861952576,932915.2972972973
2025,3110173,구남초등학교,6616366230,333910.4
2025,3110174,아차산역 1번,14679614545,712654.4285714285
2025,3110175,푸른동산공원,4558989810,957988.5
2025,3110176,해오름공원,7866388337,1297302.25
2025,3110177,동의초등학교,913867323,130067.84615384616
2025,3110178,장로회신학대학교,1890650352,320311.25
2025,3110179,광나루역 1번,15387464902,369193.23333333334
2025,3110180,광진정보도서관,36805180743,262775.17647058825
2025,3110181,신설동역 9번,2627026154,1215830.8333333333
2025,3110182,용두희망어린이공원,2260536257,945004.1428571428
2025,3110183,한국의류시험연구원,1623546906,668053.5
2025,3110184,용두사거리,2027682357,347399.0
2025,3110185,용두초등학교,838184307,657320.0
2025,3110186,종암초등학교,8420495817,156797.75
2025,3110187,제기동역 6번,39903250216,2697592.5362318843
2025,3110188,용두동신동아아파트,16778300499,718805.6346153846
2025,3110189,제기동역 1번,14324476269,817400.3076923077
2025,3110190,고대앞사거리,6894712546,1021294.8695652174
2025,3110191,고려대역 6번,10902289019,1457842.4545454546
2025,3110192,동의보감타워,9551506377,238860.0
2025,3110193,고려대역 4번,2081006030,669639.8
2025,3110194,홍파초등학교,20578013002,378629.25
2025,3110195,동대문구청,23694604775,1583091.3275862068
2025,3110197,세종대왕기념관교차로,518375685,259285.0
2025,3110198,동대문중앙새마을금고본점,579567981,304232.14285714284
2025,3110199,홍릉시장,11581561590,359990.0
2025,3110200,동대문경찰서,2406402149,343668.5
2025,3110201,전농119안전센터,929551905,147461.0
2025,3110202,전농1동주민센터(전농시장),1073467017,447200.0
2025,3110203,떡전교사거리,2684793910,710835.1739130435
2025,3110204,간데메공원,37504828091,1524487.734375
2025,3110205,경희대삼거리,19068066610,1790483.375
2025,3110206,텃골근린공원,5724208374,1189069.0
2025,3110207,시립대앞사거리,2685554245,782543.0714285715
2025,3110208,시조사삼거리,531700394,318327.2
2025,3110209,답십리 장령당공원,172883514,334415.25
2025,3110210,서울시립대,12221548914,2336778.076923077
2025,3110211,전곡마을마당공원,11357672749,2192369.984126984
2025,3110212,답십리초등학교,12580178570,929655.7014925373
2025,3110213,청량초등학교,588028177,318944.5
2025,3110214,경희대후문,10957001713,1406273.5333333334
2025,3110215,회기역 1번,2480423949,747978.5
2025,3110216,전농중학교,12550333646,302666.5
2025,3110217,자동차부품상가,1089769009,233587.0
2025,3110218,답십리사거리,25787528394,1132588.3559322034
2025,3110219,삼육보건대학교,38563485700,1374957.4767441861
2025,3110220,외대앞역 1번,49210862030,1696357.427184466
2025,3110221,의릉,2890706596,404080.75
2025,3110222,회기역 2번,132000000,50047.25
2025,3110223,군자초등학교,1005577660,406383.0
2025,3110224,외대앞역 2번,10887247002,543997.2142857143
2025,3110225,촬영소사거리,7947061307,306281.5581395349
2025,3110226,장안1동주민센터,142690551384,2887256.583941606
2025,3110227,답십리공원,10929846046,493687.1956521739
2025,3110228,장안근린공원,34494438981,1711720.9710144927
2025,3110229,장평중학교,99775581587,1568957.7397260275
2025,3110230,장안현대홈타운1차아파트,18987605790,1287792.5454545454
2025,3110232,동대부고,89509931730,755167.0
2025,3110233,중랑역 1번,13737826020,1236956.2051282052
2025,3110234,중랑역 4번,6772955484,282679.9583333333
2025,3110236,신묵초등학교,9857776784,1591026.7833333334
2025,3110237,메가박스 상봉,39500360518,804723.4459459459
2025,3110238,배꽃어린이공원,932345235,158223.5
2025,3110239,중랑역 2번,3024194006,183883.11111111112
2025,3110240,태릉시장 특화거리,20176551393,619753.4545454546
2025,3110241,먹골역 5번,41550326861,953315.7666666667
2025,3110242,면목5동주민센터,3906764353,522817.2
2025,3110243,중랑노인종합복지관,24057222211,601217.2133333334
2025,3110244,중화역 4번,36810164971,993852.9577464788
2025,3110245,KB국민은행 중화동지점,5052740830,550438.75
2025,3110246,월드순복음교회,5370121298,1251648.5428571429
2025,3110247,먹골역 1번,26674926051,2063726.6333333333
2025,3110248,먹골파출소,9429398284,484119.5
2025,3110249,중화역 1번,51925079802,1498355.393939394
2025,3110250,화랑대역 7번,3269306573,350860.38095238095
2025,3110251,장안중학교,5671991317,693674.612244898
2025,3110252,장안제일시장,24334312738,1044963.6078431372
2025,3110253,중곡초등학교,10921956461,743301.25
2025,3110254,오거리공원,26881279373,2831957.6923076925
2025,3110255,상봉역 4번,34028228242,2263079.484848485
2025,3110256,면목2동체육관,25674778929,1517135.25
2025,3110257,상봉역 7번,2049113300,1473706.9444444445
2025,3110258,면동초등학교,8094825935,794114.0
2025,3110259,사가정역 1번,29720921497,1146470.7647058824
2025,3110260,면목역 3번,15120899258,1324907.5901639345
2025,3110261,사가정역 4번,6974260642,1444280.5714285714
2025,3110262,상봉역 3번,43047332491,1615570.627118644
2025,3110263,면목역 1번,7633122592,1465708.25
2025,3110264,면목역 2번,36878006461,2896390.7741935486
2025,3110265,망우역 1번,13014298030,481180.75
2025,3110266,면목동우체국,6626179377,1431632.93220339
2025,3110267,망우역 2번,11853505666,1383412.0447761193
2025,3110268,망우3동주민센터,5368441226,607320.2777777778
2025,3110269,용마문화복지센터,6254294110,575097.0
2025,3110270,혜원여고,5591105071,211340.0
2025,3110271,신내역 1번,2687735096,83175.75
2025,3110272,신내1동주민센터,55827486586,1317279.5
2025,3110273,장스여성병원,21782793694,708771.25
2025,3110274,서일대학교,26332474721,1396496.0740740742
2025,3110275,하나은행 망우동지점,10302693477,475833.4285714286
2025,3110277,러스크서울병원,10746466185,776504.9574468085
2025,3110278,망우본동주민센터,27808229604,787592.1182795699
2025,3110280,북정마을,208366676,279203.25
2025,3110281,길상사,1661779793,69194.66666666667
2025,3110282,국민대학교앞,2994505244,20571.25
2025,3110283,성북초등학교앞,7045980259,164345.14285714287
2025,3110284,정릉북한산국립공원입구,59242423,79136.75
2025,3110285,홍대부중,6458182063,134265.76923076922
2025,3110286,한성대입구역 5번,14820233263,847078.3023255814
2025,3110287,정릉3동주민센터,2929206043,196142.0
2025,3110288,동구여중,10056229077,234742.5
2025,3110289,북한산보국문역 2번,4066053108,1246637.25
2025,3110290,북한산보국문역 1번,1159480718,187641.75
2025,3110291,한성대입구역 3번,21957144916,1962376.7605633803
2025,3110292,정릉역 2번,4088234499,266647.25
2025,3110293,삼선중학교,17599160144,1538360.25
2025,3110294,서경대학교,15548496002,1314401.9672131147
2025,3110295,정릉우체국,20700362521,883393.6612903225
2025,3110296,성신여대입구역 4번,13633081812,935933.6170212766
2025,3110297,경동고등학교,10854880105,2365092.693548387
2025,3110298,솔숲어린이공원,185898230,274026.5
2025,3110299,정릉역 1번,35443272731,1889970.112244898
2025,3110300,삼선동주민센터,15352590464,2918052.754716981
2025,3110301,성신여대입구역 7번,7252386428,1470523.5
2025,3110302,보문역 8번,9403782961,245713.71875
2025,3110303,성신여대입구역 1번,6272883421,1234510.0
2025,3110304,보문역 4번,11032226217,997465.1052631579
2025,3110305,보문역 5번,13779414636,2085165.294117647
2025,3110306,미아초등학교,2492619560,191002.25
2025,3110307,길음역 7번,2417994636,632634.0
2025,3110308,길음역 8번,16804153232,965746.4561403509
2025,3110309,대광초등학교,1464070564,420540.75
2025,3110312,안암역 2번,27443144419,596940.0731707317
2025,3110313,안암역 3번,45761509379,1834211.25
2025,3110314,종암경찰서,44152878987,757650.5660377359
2025,3110315,종암아이파크2차,13915352094,1608724.4324324324
2025,3110316,숭곡초등학교,36768356656,2890582.8421052634
2025,3110317,종암중학교,11332472703,759905.75
2025,3110318,KT월곡지사,12823151570,1717438.0
2025,3110319,종암동주민센터,28224191791,1352527.5445544554
2025,3110320,KB국민은행 종암동지점,4449853408,165298.75
2025,3110322,장위1동주민센터,2528506081,760130.75
2025,3110323,상월곡역 1번,8566874699,1403970.4166666667
2025,3110325,장곡초등학교,11100895298,954036.3968253968
2025,3110327,상월곡역 2번,19051351375,1643493.3333333333
2025,3110328,상월곡역 3번,4676798695,913029.0952380953
2025,3110329,우리은행체육관,3389644103,811467.8095238095
2025,3110330,돌곶이역 1번,4810267494,822300.44
2025,3110331,돌곶이역 8번,21218458507,1188565.6612903227
2025,3110332,돌곶이역 3번,3801952129,419983.75
2025,3110333,돌곶이역 5번,17210060640,628172.2739726028
2025,3110334,석관중앙교회,7647014384,1909426.3333333333
2025,3110335,석계역 7번,54947221666,1573529.6153846155
2025,3110336,석관고등학교,1184886897,349086.5
2025,3110337,아카데미하우스,9217170610,483333.0
2025,3110339,국립4.19민주묘지,4310027447,29309.0
2025,3110340,인수중학교,1075751642,292769.1538461539
2025,3110341,북한산우이역 2번,16443915195,257285.75
2025,3110342,국립재활원,1386270270,938534.25
2025,3110343,무너미어린이공원,2469974364,662314.0
2025,3110344,화계중학교,293086486,336311.25
2025,3110345,솔밭공원역 2번,15929941353,515599.9069767442
2025,3110346,4.19민주묘지역 2번,10469056554,933632.5806451613
2025,3110348,강북문화예술회관,7304083593,2133104.1627906975
2025,3110349,화계역 2번,676369089,486250.75
2025,3110350,가오리역 2번,4868273355,631553.25
2025,3110351,수유북부시장옆,3536389009,506111.77777777775
2025,3110352,수유1동주민센터,15368540724,1464759.9047619049
2025,3110353,수유동우체국,7559412431,855807.4761904762
2025,3110354,삼각산119안전센터,3998756455,73601.22222222222
2025,3110355,삼양사거리역 2번,18571406482,1266804.1041666667
2025,3110356,덕수교,3420323107,840070.0
2025,3110357,가오리역 1번,6056128720,989339.0227272727
2025,3110358,인수동 우편취급국,2524502702,944119.75
2025,3110359,수유시장옆,6900936085,1328500.1904761905
2025,3110360,수유초등학교,11776095925,1173323.48
2025,3110361,삼양사거리역 1번,2557512845,984991.5
2025,3110362,우이천 계성교,8076593619,693656.0555555555
2025,3110363,송천동주민센터,235643664,299052.75
2025,3110364,미아역 8번,14083556635,2031424.0232558139
2025,3110365,미아역 5번,6933082177,1874074.8
2025,3110366,광산사거리,7247552231,548244.7352941176
2025,3110367,강북구청,14194686147,1148594.8461538462
2025,3110368,송천초등학교,1928266544,1875766.0303030303
2025,3110369,성신여대운정그린캠퍼스,27640126104,1272187.7209302327
2025,3110370,도봉세무서,14372181842,1131006.2790697673
2025,3110371,삼양입구사거리,14289175418,755821.2045454546
2025,3110372,강북중학교,7716225397,1435917.84
2025,3110373,수유역 2번,5205032780,1415592.6046511629
2025,3110374,송중초등학교,5984715987,2263439.393442623
2025,3110375,서울북부고용노동지청,2650445673,508447.86666666664
2025,3110376,수송초등학교,33918638632,2431197.0210526315
2025,3110377,미아사거리역 3번,5691722992,605980.5
2025,3110378,송중동주민센터,8378258968,931274.5952380953
2025,3110379,KT&G 북부지사,78404360,186101.0
2025,3110380,강북문화정보도서관,9966076,518396.75
2025,3110381,번동주공2단지,3891559829,345226.45454545453
2025,3110382,솔밭공원역 1번,3372243189,561489.7727272727
2025,3110383,덕성여대시반거리,9142653009,85507.5
2025,3110386,연산군묘,1162932652,23619.4
2025,3110387,쌍문초등학교,11295545900,1368100.8955223882
2025,3110388,도봉우체국,5615236592,630128.2380952381
2025,3110389,한일병원,24252308666,414430.0
2025,3110390,방학초등학교,22761833058,495935.67164179106
2025,3110391,샘말어린이공원,2108177291,516766.75
2025,3110392,발바닥공원,20636439199,100699.75
2025,3110393,국민은행방학지점,12603597173,36070.739130434784
2025,3110394,방학중학교,26006546160,970606.3846153846
2025,3110395,신한은행 방학동지점,4132479463,365458.3333333333
2025,3110396,쌍문역1번(쌍리단길),54242577383,752804.25
2025,3110397,도봉산입구,77986334422,1513851.5
2025,3110398,쌍문2동우체국,36946979255,976609.0375
2025,3110399,창2동주민센터,18750703101,1612374.7123287672
2025,3110400,도봉구보건소,18785639348,1205423.7419354839
2025,3110401,도봉구민회관,5671799038,198680.63636363635
2025,3110402,도봉구 정병원,11052026279,574383.0731707317
2025,3110403,방학1동주민센터,23962581028,1481238.75
2025,3110404,신창초등학교,40430411430,2972570.288
2025,3110405,방학역 1번,56603497006,1094475.8914728682
2025,3110406,도봉산역 1번,24567251845,274409.0
2025,3110407,도봉역 2번,30879753330,1032476.9012345679
2025,3110408,가인초등학교,20279777349,245654.46341463414
2025,3110409,창동역 2번,17685650186,555150.7721518987
2025,3110410,방학역 2번,29375916161,570522.0490196078
2025,3110411,도봉역 3번,3110854065,649543.3333333334
2025,3110412,창동중학교,2322972386,146013.25
2025,3110413,누원고등학교,3324313936,85071.25
2025,3110415,수락산역 4번,68471268356,1849931.718309859
2025,3110416,노원초등학교,26110796146,850969.0689655172
2025,3110417,월계역 3번,1825720116,372614.0
2025,3110418,광운대학교 남단,2440874151,859301.2
2025,3110419,수락산디자인거리,49081644277,774470.0654205608
2025,3110420,광운대역 1번,13842660725,463486.1746031746
2025,3110421,석계역 1번,33673508026,373486.25
2025,3110422,노원역 9번,5960239334,789061.0645161291
2025,3110423,석계역 2번,6853282832,270602.28205128206
2025,3110424,상계초등학교,27737669854,2288441.5862068967
2025,3110425,계상초등학교,16728656359,617694.9629629629
2025,3110426,상계2동주민센터,6545544697,1559443.3018867925
2025,3110428,상계5동주민센터,30517942565,3199194.7586206896
2025,3110429,공릉동 국수거리,42709340379,1787373.7699115044
2025,3110430,중계초등학교,56463819317,81917.75
2025,3110431,상계역,74199301987,542948.5
2025,3110432,대진고등학교,7324618998,286833.6857142857
2025,3110433,공릉역 2번,2825227313,1376422.3404255318
2025,3110434,태릉입구역 4번,1773235918,472540.25
2025,3110435,서울과학기술대,7893365412,125239.92307692308
2025,3110436,상계제일중학교,11303180226,520817.76
2025,3110437,당고개역 2번,4707770022,1437870.6976744186
2025,3110438,경춘선숲길 우측,57370053301,1578125.7040816327
2025,3110439,당고개역 5번,6449643786,805483.7435897436
2025,3110440,상계3동4동주민센터,4929457,191602.75
2025,3110441,영신여고,11759421772,588619.033898305
2025,3110442,화랑대철도공원,2457352403,110235.0
2025,3110444,수색성당,3044307392,192245.5
2025,3110446,내를건너서숲으로도서관,821145876,154392.72727272726
2025,3110447,구산초등학교,369353722,365138.0
2025,3110448,상신초등학교입구,3210126148,309555.63636363635
2025,3110449,증산역 3번,18146912713,971981.75
2025,3110450,시립서북병원,28571335052,1924877.6237623761
2025,3110451,증산역 4번,4524046017,613177.5918367347
2025,3110452,새절역 3번,5756304410,723052.914893617
2025,3110453,신사1동주민센터,17897767000,928351.647887324
2025,3110454,선정중학교,5977978038,1380925.5609756098
2025,3110455,역촌노인복지관,18198272404,1435677.3908045976
2025,3110456,구산보건지소,18736112380,1524363.7808219178
2025,3110457,예일여고,5828113427,727575.9230769231
2025,3110458,선일여고,10186303270,744544.8
2025,3110459,응암역 2번,6130428752,1221022.5652173914
2025,3110460,구산역 4번,48286649144,1404456.677419355
2025,3110461,새절역 2번,4926542771,226488.38888888888
2025,3110462,갈현건영아파트,3274134179,696610.5
2025,3110463,응암3동주민센터,18073241001,689610.0
2025,3110464,연신내역 5번,17176798654,567383.0175438597
2025,3110465,연신내역 7번,15840273922,1090221.0
2025,3110466,구산역 2번,5689569391,906746.75
2025,3110467,은평요양병원,19943162121,288437.33928571426
2025,3110468,응암역 3번,20516719187,2307176.5319148935
2025,3110469,응암정보도서관,40496276309,1325878.2222222222
2025,3110470,신진과학기술고등학교,4107673903,704455.25
2025,3110471,응암동우체국,37695519352,1275626.8103448276
2025,3110472,연신내역 4번,12869745712,1556331.7564102565
2025,3110473,구산역 1번,24507924475,1693244.288888889
2025,3110474,세명컴퓨터고등학교,2807966426,901961.1379310344
2025,3110475,백련산해모로아파트,8683084547,406157.3396226415
2025,3110476,역촌역 2번,392532465,113053.0
2025,3110477,은평세무서,16334732987,419883.7586206897
2025,3110478,응암1동주민센터,6919878776,309070.5
2025,3110479,연신내역 2번,15777631007,932982.7222222222
2025,3110480,연신내역 3번,3325348840,253851.5
2025,3110481,불광역 7번,12975916925,3459836.4
2025,3110482,연신초등학교,4080688038,302372.0
2025,3110483,연천초등학교,1364540719,745085.75
2025,3110484,역촌역 3번,11295734672,1236804.9487179487
2025,3110485,연신내우체국,2802556368,368114.0571428572
2025,3110486,은평구청,25019669108,563603.7
2025,3110487,불광역 8번,19126441142,168651.75
2025,3110488,우리은행응암동지점,8547252397,317755.89130434784
2025,3110489,불광역 3번,6592289749,375350.64285714284
2025,3110490,녹번동근린공원,3557237470,517414.2105263158
2025,3110491,불광중학교,326294445,96380.25
2025,3110492,하나고등학교,746086255,14279.5
2025,3110493,북가좌초등학교,612891009,258315.33333333334
2025,3110494,증산3교남측,326580974,212358.0
2025,3110495,북가좌2동주민센터,32338433514,1115767.4086021506
2025,3110496,모래내우체국,28647561608,817526.4848484849
2025,3110497,가좌역 3번,1656728901,102348.5
2025,3110498,증산역 1번,11857073899,1952602.1951219512
2025,3110499,연가초등학교,3342892798,1833656.3243243243
2025,3110500,남가좌동현대아파트,8077896715,223511.0
2025,3110501,연희어린이공원,1261055939,221148.5
2025,3110502,남가좌파출소,46958920072,1763699.7314814816
2025,3110503,명지대학교교회,24591668911,1595532.4782608696
2025,3110505,홍남교남측,648724426,24462.75
2025,3110506,연희임광아파트,3226368636,204962.4375
2025,3110507,명지대학교,46647941342,1834008.3615384616
